
Récapitulatif de mes puissances atteintes en W

Date et heure de relève par le distributeur;Puissance atteinte (W);Nature de la donnée
18:30:00;186;Réelle
18:30:00;186;Réelle
18:00:00;200;Réelle
18:00:00;200;Réelle
17:30:00;280;Réelle
17:30:00;280;Réelle
17:00:00;170;Réelle
17:00:00;170;Réelle
16:30:00;160;Réelle
16:30:00;160;Réelle
16:00:00;254;Réelle
16:00:00;254;Réelle
15:30:00;662;Réelle
15:30:00;662;Réelle
15:00:00;1398;Réelle
15:00:00;1398;Réelle
14:30:00;106;Réelle
14:30:00;106;Réelle
14:00:00;2732;Réelle
14:00:00;2732;Réelle
13:30:00;2084;Réelle
13:30:00;2084;Réelle
13:00:00;192;Réelle
13:00:00;192;Réelle
12:30:00;1430;Réelle
12:30:00;1430;Réelle
12:00:00;1650;Réelle
12:00:00;1650;Réelle
11:30:00;1394;Réelle
11:30:00;1394;Réelle
11:00:00;300;Réelle
11:00:00;300;Réelle
10:30:00;656;Réelle
10:30:00;656;Réelle
10:00:00;768;Réelle
10:00:00;768;Réelle
09:30:00;944;Réelle
09:30:00;944;Réelle
09:00:00;914;Réelle
09:00:00;914;Réelle
08:30:00;1006;Réelle
08:30:00;1006;Réelle
08:00:00;1874;Réelle
08:00:00;1874;Réelle
07:30:00;2088;Réelle
07:30:00;2088;Réelle
07:00:00;1194;Réelle
07:00:00;1194;Réelle
06:30:00;908;Réelle
06:30:00;908;Réelle
06:00:00;844;Réelle
06:00:00;844;Réelle
05:30:00;1624;Réelle
05:30:00;1624;Réelle
05:00:00;602;Réelle
05:00:00;602;Réelle
04:30:00;582;Réelle
04:30:00;582;Réelle
04:00:00;592;Réelle
04:00:00;592;Réelle
03:30:00;614;Réelle
03:30:00;614;Réelle
03:00:00;1356;Réelle
03:00:00;1356;Réelle
02:30:00;592;Réelle
02:30:00;592;Réelle
02:00:00;3108;Réelle
02:00:00;3108;Réelle
01:30:00;3418;Réelle
01:30:00;3418;Réelle
01:00:00;1404;Réelle
01:00:00;1404;Réelle
00:30:00;534;Réelle
00:30:00;534;Réelle

08/03/2022;;
00:00:00;712;Réelle
23:30:00;732;Réelle
23:00:00;800;Réelle
22:30:00;1334;Réelle
22:00:00;1352;Réelle
21:30:00;956;Réelle
21:00:00;520;Réelle
20:30:00;1094;Réelle
20:00:00;1870;Réelle
19:30:00;3248;Réelle
19:00:00;1742;Réelle
18:30:00;1198;Réelle
18:00:00;274;Réelle
17:30:00;334;Réelle
17:00:00;220;Réelle
16:30:00;334;Réelle
16:00:00;388;Réelle
15:30:00;362;Réelle
15:00:00;272;Réelle
14:30:00;266;Réelle
14:00:00;1400;Réelle
13:30:00;3420;Réelle
13:00:00;3010;Réelle
12:30:00;1388;Réelle
12:00:00;528;Réelle
11:30:00;650;Réelle
11:00:00;554;Réelle
10:30:00;872;Réelle
10:00:00;808;Réelle
09:30:00;788;Réelle
09:00:00;1052;Réelle
08:30:00;1436;Réelle
08:00:00;2166;Réelle
07:30:00;2288;Réelle
07:00:00;1446;Réelle
06:30:00;1140;Réelle
06:00:00;942;Réelle
05:30:00;1876;Réelle
05:00:00;684;Réelle
04:30:00;738;Réelle
04:00:00;660;Réelle
03:30:00;332;Réelle
03:00:00;232;Réelle
02:30:00;224;Réelle
02:00:00;2730;Réelle
01:30:00;2926;Réelle
01:00:00;1128;Réelle
00:30:00;256;Réelle

07/03/2022;;
00:00:00;256;Réelle
23:30:00;520;Réelle
23:00:00;908;Réelle
22:30:00;1104;Réelle
22:00:00;1060;Réelle
21:30:00;580;Réelle
21:00:00;770;Réelle
20:30:00;780;Réelle
20:00:00;2024;Réelle
19:30:00;2394;Réelle
19:00:00;2392;Réelle
18:30:00;612;Réelle
18:00:00;318;Réelle
17:30:00;238;Réelle
17:00:00;398;Réelle
16:30:00;182;Réelle
16:00:00;264;Réelle
15:30:00;154;Réelle
15:00:00;458;Réelle
14:30:00;1090;Réelle
14:00:00;1618;Réelle
13:30:00;708;Réelle
13:00:00;398;Réelle
12:30:00;908;Réelle
12:00:00;410;Réelle
11:30:00;528;Réelle
11:00:00;594;Réelle
10:30:00;604;Réelle
10:00:00;714;Réelle
09:30:00;762;Réelle
09:00:00;1266;Réelle
08:30:00;1418;Réelle
08:00:00;2024;Réelle
07:30:00;2206;Réelle
07:00:00;1332;Réelle
06:30:00;990;Réelle
06:00:00;872;Réelle
05:30:00;1682;Réelle
05:00:00;622;Réelle
04:30:00;624;Réelle
04:00:00;578;Réelle
03:30:00;570;Réelle
03:00:00;542;Réelle
02:30:00;560;Réelle
02:00:00;1514;Réelle
01:30:00;2982;Réelle
01:00:00;1320;Réelle
00:30:00;508;Réelle

06/03/2022;;
00:00:00;714;Réelle
23:30:00;746;Réelle
23:00:00;1084;Réelle
22:30:00;1760;Réelle
22:00:00;1180;Réelle
21:30:00;560;Réelle
21:00:00;800;Réelle
20:30:00;582;Réelle
20:00:00;2738;Réelle
19:30:00;726;Réelle
19:00:00;0;Réelle
18:30:00;124;Réelle
18:00:00;228;Réelle
17:30:00;270;Réelle
17:00:00;190;Réelle
16:30:00;128;Réelle
16:00:00;190;Réelle
15:30:00;184;Réelle
15:00:00;992;Réelle
14:30:00;2484;Réelle
14:00:00;3496;Réelle
13:30:00;3474;Réelle
13:00:00;556;Réelle
12:30:00;926;Réelle
12:00:00;322;Réelle
11:30:00;468;Réelle
11:00:00;1402;Réelle
10:30:00;534;Réelle
10:00:00;736;Réelle
09:30:00;1386;Réelle
09:00:00;1350;Réelle
08:30:00;1206;Réelle
08:00:00;814;Réelle
07:30:00;920;Réelle
07:00:00;926;Réelle
06:30:00;680;Réelle
06:00:00;628;Réelle
05:30:00;1342;Réelle
05:00:00;474;Réelle
04:30:00;420;Réelle
04:00:00;442;Réelle
03:30:00;424;Réelle
03:00:00;396;Réelle
02:30:00;412;Réelle
02:00:00;2006;Réelle
01:30:00;2852;Réelle
01:00:00;1176;Réelle
00:30:00;400;Réelle

05/03/2022;;
00:00:00;494;Réelle
23:30:00;582;Réelle
23:00:00;796;Réelle
22:30:00;1642;Réelle
22:00:00;400;Réelle
21:30:00;330;Réelle
21:00:00;286;Réelle
20:30:00;646;Réelle
20:00:00;1054;Réelle
19:30:00;1512;Réelle
19:00:00;2518;Réelle
18:30:00;1718;Réelle
18:00:00;156;Réelle
17:30:00;232;Réelle
17:00:00;154;Réelle
16:30:00;296;Réelle
16:00:00;290;Réelle
15:30:00;216;Réelle
15:00:00;400;Réelle
14:30:00;416;Réelle
14:00:00;2842;Réelle
13:30:00;4608;Réelle
13:00:00;4056;Réelle
12:30:00;1538;Réelle
12:00:00;714;Réelle
11:30:00;548;Réelle
11:00:00;574;Réelle
10:30:00;568;Réelle
10:00:00;666;Réelle
09:30:00;806;Réelle
09:00:00;1080;Réelle
08:30:00;1046;Réelle
08:00:00;926;Réelle
07:30:00;596;Réelle
07:00:00;858;Réelle
06:30:00;596;Réelle
06:00:00;588;Réelle
05:30:00;1314;Réelle
05:00:00;434;Réelle
04:30:00;426;Réelle
04:00:00;512;Réelle
03:30:00;470;Réelle
03:00:00;1370;Réelle
02:30:00;502;Réelle
02:00:00;2384;Réelle
01:30:00;2852;Réelle
01:00:00;1192;Réelle
00:30:00;406;Réelle

04/03/2022;;
00:00:00;486;Réelle
23:30:00;570;Réelle
23:00:00;924;Réelle
22:30:00;1758;Réelle
22:00:00;1018;Réelle
21:30:00;460;Réelle
21:00:00;592;Réelle
20:30:00;472;Réelle
20:00:00;1246;Réelle
19:30:00;962;Réelle
19:00:00;488;Réelle
18:30:00;514;Réelle
18:00:00;318;Réelle
17:30:00;370;Réelle
17:00:00;228;Réelle
16:30:00;290;Réelle
16:00:00;150;Réelle
15:30:00;140;Réelle
15:00:00;982;Réelle
14:30:00;192;Réelle
14:00:00;594;Réelle
13:30:00;4942;Réelle
13:00:00;496;Réelle
12:30:00;288;Réelle
12:00:00;512;Réelle
11:30:00;594;Réelle
11:00:00;1094;Réelle
10:30:00;510;Réelle
10:00:00;530;Réelle
09:30:00;492;Réelle
09:00:00;802;Réelle
08:30:00;988;Réelle
08:00:00;1698;Réelle
07:30:00;1720;Réelle
07:00:00;896;Réelle
06:30:00;638;Réelle
06:00:00;456;Réelle
05:30:00;1274;Réelle
05:00:00;348;Réelle
04:30:00;376;Réelle
04:00:00;350;Réelle
03:30:00;360;Réelle
03:00:00;362;Réelle
02:30:00;344;Réelle
02:00:00;1484;Réelle
01:30:00;2770;Réelle
01:00:00;1208;Réelle
00:30:00;424;Réelle

03/03/2022;;
00:00:00;798;Réelle
00:00:00;798;Réelle
23:30:00;632;Réelle
23:30:00;632;Réelle
23:00:00;882;Réelle
23:00:00;882;Réelle
22:30:00;1822;Réelle
22:30:00;1822;Réelle
22:00:00;1094;Réelle
22:00:00;1094;Réelle
21:30:00;576;Réelle
21:30:00;576;Réelle
21:00:00;540;Réelle
21:00:00;540;Réelle
20:30:00;472;Réelle
20:30:00;472;Réelle
20:00:00;570;Réelle
20:00:00;570;Réelle
19:30:00;1176;Réelle
19:30:00;1176;Réelle
19:00:00;1112;Réelle
19:00:00;1112;Réelle
18:30:00;280;Réelle
18:30:00;280;Réelle
18:00:00;204;Réelle
18:00:00;204;Réelle
17:30:00;202;Réelle
17:30:00;202;Réelle
17:00:00;138;Réelle
17:00:00;138;Réelle
16:30:00;158;Réelle
16:30:00;158;Réelle
16:00:00;278;Réelle
16:00:00;278;Réelle
15:30:00;254;Réelle
15:30:00;254;Réelle
15:00:00;272;Réelle
15:00:00;272;Réelle
14:30:00;212;Réelle
14:30:00;212;Réelle
14:00:00;892;Réelle
14:00:00;892;Réelle
13:30:00;3274;Réelle
13:30:00;3274;Réelle
13:00:00;234;Réelle
13:00:00;234;Réelle
12:30:00;1542;Réelle
12:30:00;1542;Réelle
12:00:00;678;Réelle
12:00:00;678;Réelle
11:30:00;260;Réelle
11:30:00;260;Réelle
11:00:00;1132;Réelle
11:00:00;1132;Réelle
10:30:00;520;Réelle
10:30:00;520;Réelle
10:00:00;518;Réelle
10:00:00;518;Réelle
09:30:00;548;Réelle
09:30:00;548;Réelle
09:00:00;884;Réelle
09:00:00;884;Réelle
08:30:00;906;Réelle
08:30:00;906;Réelle
08:00:00;1776;Réelle
08:00:00;1776;Réelle
07:30:00;1922;Réelle
07:30:00;1922;Réelle
07:00:00;1034;Réelle
07:00:00;1034;Réelle
06:30:00;684;Réelle
06:30:00;684;Réelle
06:00:00;602;Réelle
06:00:00;602;Réelle
05:30:00;1418;Réelle
05:30:00;1418;Réelle
05:00:00;424;Réelle
05:00:00;424;Réelle
04:30:00;446;Réelle
04:30:00;446;Réelle
04:00:00;380;Réelle
04:00:00;380;Réelle
03:30:00;414;Réelle
03:30:00;414;Réelle
03:00:00;360;Réelle
03:00:00;360;Réelle
02:30:00;416;Réelle
02:30:00;416;Réelle
02:00:00;2112;Réelle
02:00:00;2112;Réelle
01:30:00;2866;Réelle
01:30:00;2866;Réelle
01:00:00;1214;Réelle
01:00:00;1214;Réelle
00:30:00;386;Réelle
00:30:00;386;Réelle

02/03/2022;;
00:00:00;572;Réelle
23:30:00;524;Réelle
23:00:00;914;Réelle
22:30:00;1942;Réelle
22:00:00;1034;Réelle
21:30:00;500;Réelle
21:00:00;452;Réelle
20:30:00;526;Réelle
20:00:00;1340;Réelle
19:30:00;2594;Réelle
19:00:00;516;Réelle
18:30:00;356;Réelle
18:00:00;344;Réelle
17:30:00;166;Réelle
17:00:00;146;Réelle
16:30:00;164;Réelle
16:00:00;184;Réelle
15:30:00;314;Réelle
15:00:00;460;Réelle
14:30:00;732;Réelle
14:00:00;2106;Réelle
13:30:00;3500;Réelle
13:00:00;3306;Réelle
12:30:00;1156;Réelle
12:00:00;1242;Réelle
11:30:00;496;Réelle
11:00:00;1264;Réelle
10:30:00;1146;Réelle
10:00:00;1190;Réelle
09:30:00;632;Réelle
09:00:00;794;Réelle
08:30:00;1056;Réelle
08:00:00;1718;Réelle
07:30:00;2278;Réelle
07:00:00;1152;Réelle
06:30:00;748;Réelle
06:00:00;570;Réelle
05:30:00;1406;Réelle
05:00:00;446;Réelle
04:30:00;420;Réelle
04:00:00;426;Réelle
03:30:00;390;Réelle
03:00:00;416;Réelle
02:30:00;392;Réelle
02:00:00;678;Réelle
01:30:00;2878;Réelle
01:00:00;1214;Réelle
00:30:00;448;Réelle

01/03/2022;;
00:00:00;500;Réelle
23:30:00;574;Réelle
23:00:00;986;Réelle
22:30:00;1946;Réelle
22:00:00;490;Réelle
21:30:00;478;Réelle
21:00:00;496;Réelle
20:30:00;488;Réelle
20:00:00;2070;Réelle
19:30:00;3554;Réelle
19:00:00;2084;Réelle
18:30:00;2296;Réelle
18:00:00;2182;Réelle
17:30:00;1726;Réelle
17:00:00;1518;Réelle
16:30:00;718;Réelle
16:00:00;202;Réelle
15:30:00;184;Réelle
15:00:00;202;Réelle
14:30:00;2050;Réelle
14:00:00;3994;Réelle
13:30:00;3830;Réelle
13:00:00;3678;Réelle
12:30:00;2892;Réelle
12:00:00;1048;Réelle
11:30:00;940;Réelle
11:00:00;1998;Réelle
10:30:00;664;Réelle
10:00:00;800;Réelle
09:30:00;732;Réelle
09:00:00;928;Réelle
08:30:00;1072;Réelle
08:00:00;1978;Réelle
07:30:00;2066;Réelle
07:00:00;1202;Réelle
06:30:00;920;Réelle
06:00:00;738;Réelle
05:30:00;1632;Réelle
05:00:00;524;Réelle
04:30:00;546;Réelle
04:00:00;496;Réelle
03:30:00;530;Réelle
03:00:00;488;Réelle
02:30:00;496;Réelle
02:00:00;1812;Réelle
01:30:00;2936;Réelle
01:00:00;1272;Réelle
00:30:00;432;Réelle

28/02/2022;;
00:00:00;562;Réelle
23:30:00;590;Réelle
23:00:00;972;Réelle
22:30:00;1848;Réelle
22:00:00;1252;Réelle
21:30:00;692;Réelle
21:00:00;540;Réelle
20:30:00;524;Réelle
20:00:00;1704;Réelle
19:30:00;2228;Réelle
19:00:00;660;Réelle
18:30:00;354;Réelle
18:00:00;264;Réelle
17:30:00;244;Réelle
17:00:00;214;Réelle
16:30:00;202;Réelle
16:00:00;1058;Réelle
15:30:00;598;Réelle
15:00:00;266;Réelle
14:30:00;1528;Réelle
14:00:00;1572;Réelle
13:30:00;2154;Réelle
13:00:00;184;Réelle
12:30:00;322;Réelle
12:00:00;404;Réelle
11:30:00;652;Réelle
11:00:00;1678;Réelle
10:30:00;940;Réelle
10:00:00;1086;Réelle
09:30:00;1232;Réelle
09:00:00;1144;Réelle
08:30:00;1256;Réelle
08:00:00;2016;Réelle
07:30:00;2142;Réelle
07:00:00;1324;Réelle
06:30:00;956;Réelle
06:00:00;824;Réelle
05:30:00;1672;Réelle
05:00:00;558;Réelle
04:30:00;554;Réelle
04:00:00;528;Réelle
03:30:00;508;Réelle
03:00:00;484;Réelle
02:30:00;1156;Réelle
02:00:00;2920;Réelle
01:30:00;2900;Réelle
01:00:00;1224;Réelle
00:30:00;494;Réelle

27/02/2022;;
00:00:00;532;Réelle
23:30:00;642;Réelle
23:00:00;962;Réelle
22:30:00;1980;Réelle
22:00:00;1066;Réelle
21:30:00;496;Réelle
21:00:00;424;Réelle
20:30:00;540;Réelle
20:00:00;1376;Réelle
19:30:00;1376;Réelle
19:00:00;514;Réelle
18:30:00;1354;Réelle
18:00:00;266;Réelle
17:30:00;448;Réelle
17:00:00;292;Réelle
16:30:00;302;Réelle
16:00:00;276;Réelle
15:30:00;328;Réelle
15:00:00;122;Réelle
14:30:00;102;Réelle
14:00:00;406;Réelle
13:30:00;2530;Réelle
13:00:00;292;Réelle
12:30:00;100;Réelle
12:00:00;230;Réelle
11:30:00;422;Réelle
11:00:00;960;Réelle
10:30:00;1172;Réelle
10:00:00;864;Réelle
09:30:00;1348;Réelle
09:00:00;1176;Réelle
08:30:00;1052;Réelle
08:00:00;600;Réelle
07:30:00;592;Réelle
07:00:00;730;Réelle
06:30:00;574;Réelle
06:00:00;612;Réelle
05:30:00;512;Réelle
05:00:00;580;Réelle
04:30:00;1356;Réelle
04:00:00;606;Réelle
03:30:00;514;Réelle
03:00:00;1776;Réelle
02:30:00;478;Réelle
02:00:00;2660;Réelle
01:30:00;2818;Réelle
01:00:00;1198;Réelle
00:30:00;354;Réelle

26/02/2022;;
00:00:00;542;Réelle
23:30:00;576;Réelle
23:00:00;974;Réelle
22:30:00;1866;Réelle
22:00:00;1158;Réelle
21:30:00;554;Réelle
21:00:00;616;Réelle
20:30:00;614;Réelle
20:00:00;1492;Réelle
19:30:00;1528;Réelle
19:00:00;524;Réelle
18:30:00;1060;Réelle
18:00:00;236;Réelle
17:30:00;366;Réelle
17:00:00;188;Réelle
16:30:00;232;Réelle
16:00:00;152;Réelle
15:30:00;270;Réelle
15:00:00;346;Réelle
14:30:00;150;Réelle
14:00:00;1210;Réelle
13:30:00;4066;Réelle
13:00:00;1192;Réelle
12:30:00;822;Réelle
12:00:00;572;Réelle
11:30:00;1126;Réelle
11:00:00;680;Réelle
10:30:00;714;Réelle
10:00:00;1364;Réelle
09:30:00;1742;Réelle
09:00:00;1198;Réelle
08:30:00;1176;Réelle
08:00:00;682;Réelle
07:30:00;626;Réelle
07:00:00;780;Réelle
06:30:00;646;Réelle
06:00:00;762;Réelle
05:30:00;1524;Réelle
05:00:00;1442;Réelle
04:30:00;1778;Réelle
04:00:00;2458;Réelle
03:30:00;1474;Réelle
03:00:00;2200;Réelle
02:30:00;1878;Réelle
02:00:00;3590;Réelle
01:30:00;3684;Réelle
01:00:00;1828;Réelle
00:30:00;474;Réelle

25/02/2022;;
00:00:00;496;Réelle
23:30:00;586;Réelle
23:00:00;886;Réelle
22:30:00;1788;Réelle
22:00:00;1088;Réelle
21:30:00;512;Réelle
21:00:00;546;Réelle
20:30:00;548;Réelle
20:00:00;1436;Réelle
19:30:00;2024;Réelle
19:00:00;2084;Réelle
18:30:00;516;Réelle
18:00:00;360;Réelle
17:30:00;288;Réelle
17:00:00;166;Réelle
16:30:00;208;Réelle
16:00:00;320;Réelle
15:30:00;524;Réelle
15:00:00;340;Réelle
14:30:00;0;Réelle
14:00:00;0;Réelle
13:30:00;0;Réelle
13:00:00;0;Réelle
12:30:00;218;Réelle
12:00:00;156;Réelle
11:30:00;1466;Réelle
11:00:00;814;Réelle
10:30:00;484;Réelle
10:00:00;448;Réelle
09:30:00;614;Réelle
09:00:00;628;Réelle
08:30:00;826;Réelle
08:00:00;1598;Réelle
07:30:00;1686;Réelle
07:00:00;806;Réelle
06:30:00;542;Réelle
06:00:00;574;Réelle
05:30:00;524;Réelle
05:00:00;540;Réelle
04:30:00;476;Réelle
04:00:00;524;Réelle
03:30:00;434;Réelle
03:00:00;514;Réelle
02:30:00;420;Réelle
02:00:00;2578;Réelle
01:30:00;2878;Réelle
01:00:00;1244;Réelle
00:30:00;486;Réelle

24/02/2022;;
00:00:00;552;Réelle
23:30:00;650;Réelle
23:00:00;954;Réelle
22:30:00;2052;Réelle
22:00:00;1084;Réelle
21:30:00;550;Réelle
21:00:00;572;Réelle
20:30:00;478;Réelle
20:00:00;1178;Réelle
19:30:00;1880;Réelle
19:00:00;712;Réelle
18:30:00;338;Réelle
18:00:00;286;Réelle
17:30:00;390;Réelle
17:00:00;206;Réelle
16:30:00;166;Réelle
16:00:00;198;Réelle
15:30:00;144;Réelle
15:00:00;1040;Réelle
14:30:00;250;Réelle
14:00:00;708;Réelle
13:30:00;4794;Réelle
13:00:00;2826;Réelle
12:30:00;1146;Réelle
12:00:00;194;Réelle
11:30:00;460;Réelle
11:00:00;884;Réelle
10:30:00;412;Réelle
10:00:00;466;Réelle
09:30:00;724;Réelle
09:00:00;852;Réelle
08:30:00;1088;Réelle
08:00:00;1668;Réelle
07:30:00;1776;Réelle
07:00:00;1218;Réelle
06:30:00;1464;Réelle
06:00:00;1328;Réelle
05:30:00;2084;Réelle
05:00:00;822;Réelle
04:30:00;1348;Réelle
04:00:00;1340;Réelle
03:30:00;1262;Réelle
03:00:00;1248;Réelle
02:30:00;1126;Réelle
02:00:00;750;Réelle
01:30:00;2298;Réelle
01:00:00;1208;Réelle
00:30:00;404;Réelle

23/02/2022;;
00:00:00;562;Réelle
23:30:00;610;Réelle
23:00:00;1016;Réelle
22:30:00;1760;Réelle
22:00:00;1104;Réelle
21:30:00;544;Réelle
21:00:00;690;Réelle
20:30:00;998;Réelle
20:00:00;632;Réelle
19:30:00;2178;Réelle
19:00:00;1098;Réelle
18:30:00;1030;Réelle
18:00:00;350;Réelle
17:30:00;316;Réelle
17:00:00;362;Réelle
16:30:00;382;Réelle
16:00:00;204;Réelle
15:30:00;166;Réelle
15:00:00;262;Réelle
14:30:00;1768;Réelle
14:00:00;4862;Réelle
13:30:00;3524;Réelle
13:00:00;4382;Réelle
12:30:00;1116;Réelle
12:00:00;972;Réelle
11:30:00;416;Réelle
11:00:00;366;Réelle
10:30:00;458;Réelle
10:00:00;1040;Réelle
09:30:00;1158;Réelle
09:00:00;874;Réelle
08:30:00;590;Réelle
08:00:00;1124;Réelle
07:30:00;1340;Réelle
07:00:00;924;Réelle
06:30:00;732;Réelle
06:00:00;570;Réelle
05:30:00;1184;Réelle
05:00:00;148;Réelle
04:30:00;174;Réelle
04:00:00;142;Réelle
03:30:00;174;Réelle
03:00:00;158;Réelle
02:30:00;146;Réelle
02:00:00;1578;Réelle
01:30:00;2714;Réelle
01:00:00;1022;Réelle
00:30:00;152;Réelle

22/02/2022;;
00:00:00;152;Réelle
00:00:00;152;Réelle
23:30:00;158;Réelle
23:30:00;158;Réelle
23:00:00;166;Réelle
23:00:00;166;Réelle
22:30:00;232;Réelle
22:30:00;232;Réelle
22:00:00;276;Réelle
22:00:00;276;Réelle
21:30:00;574;Réelle
21:30:00;574;Réelle
21:00:00;514;Réelle
21:00:00;514;Réelle
20:30:00;694;Réelle
20:30:00;694;Réelle
20:00:00;1422;Réelle
20:00:00;1422;Réelle
19:30:00;3172;Réelle
19:30:00;3172;Réelle
19:00:00;2040;Réelle
19:00:00;2040;Réelle
18:30:00;1850;Réelle
18:30:00;1850;Réelle
18:00:00;1192;Réelle
18:00:00;1192;Réelle
17:30:00;820;Réelle
17:30:00;820;Réelle
17:00:00;654;Réelle
17:00:00;654;Réelle
16:30:00;990;Réelle
16:30:00;990;Réelle
16:00:00;1206;Réelle
16:00:00;1206;Réelle
15:30:00;1096;Réelle
15:30:00;1096;Réelle
15:00:00;1194;Réelle
15:00:00;1194;Réelle
14:30:00;2032;Réelle
14:30:00;2032;Réelle
14:00:00;1728;Réelle
14:00:00;1728;Réelle
13:30:00;4178;Réelle
13:30:00;4178;Réelle
13:00:00;3862;Réelle
13:00:00;3862;Réelle
12:30:00;1928;Réelle
12:30:00;1928;Réelle
12:00:00;1052;Réelle
12:00:00;1052;Réelle
11:30:00;614;Réelle
11:30:00;614;Réelle
11:00:00;572;Réelle
11:00:00;572;Réelle
10:30:00;644;Réelle
10:30:00;644;Réelle
10:00:00;630;Réelle
10:00:00;630;Réelle
09:30:00;676;Réelle
09:30:00;676;Réelle
09:00:00;620;Réelle
09:00:00;620;Réelle
08:30:00;772;Réelle
08:30:00;772;Réelle
08:00:00;1618;Réelle
08:00:00;1618;Réelle
07:30:00;1764;Réelle
07:30:00;1764;Réelle
07:00:00;914;Réelle
07:00:00;914;Réelle
06:30:00;586;Réelle
06:30:00;586;Réelle
06:00:00;534;Réelle
06:00:00;534;Réelle
05:30:00;1056;Réelle
05:30:00;1056;Réelle
05:00:00;540;Réelle
05:00:00;540;Réelle
04:30:00;606;Réelle
04:30:00;606;Réelle
04:00:00;630;Réelle
04:00:00;630;Réelle
03:30:00;626;Réelle
03:30:00;626;Réelle
03:00:00;2232;Réelle
03:00:00;2232;Réelle
02:30:00;248;Réelle
02:30:00;248;Réelle
02:00:00;2352;Réelle
02:00:00;2352;Réelle
01:30:00;3624;Réelle
01:30:00;3624;Réelle
01:00:00;1052;Réelle
01:00:00;1052;Réelle
00:30:00;210;Réelle
00:30:00;210;Réelle

21/02/2022;;
00:00:00;244;Réelle
23:30:00;188;Réelle
23:00:00;214;Réelle
22:30:00;690;Réelle
22:00:00;344;Réelle
21:30:00;276;Réelle
21:00:00;234;Réelle
20:30:00;456;Réelle
20:00:00;1524;Réelle
19:30:00;1898;Réelle
19:00:00;2090;Réelle
18:30:00;2020;Réelle
18:00:00;1000;Réelle
17:30:00;682;Réelle
17:00:00;474;Réelle
16:30:00;550;Réelle
16:00:00;470;Réelle
15:30:00;536;Réelle
15:00:00;626;Réelle
14:30:00;860;Réelle
14:00:00;2068;Réelle
13:30:00;4016;Réelle
13:00:00;3272;Réelle
12:30:00;1910;Réelle
12:00:00;1064;Réelle
11:30:00;770;Réelle
11:00:00;686;Réelle
10:30:00;684;Réelle
10:00:00;952;Réelle
09:30:00;792;Réelle
09:00:00;1290;Réelle
08:30:00;872;Réelle
08:00:00;1310;Réelle
07:30:00;1822;Réelle
07:00:00;450;Réelle
06:30:00;184;Réelle
06:00:00;178;Réelle
05:30:00;158;Réelle
05:00:00;170;Réelle
04:30:00;162;Réelle
04:00:00;168;Réelle
03:30:00;162;Réelle
03:00:00;162;Réelle
02:30:00;164;Réelle
02:00:00;1738;Réelle
01:30:00;2872;Réelle
01:00:00;1284;Réelle
00:30:00;450;Réelle

20/02/2022;;
00:00:00;678;Réelle
23:30:00;696;Réelle
23:00:00;1076;Réelle
22:30:00;2074;Réelle
22:00:00;1110;Réelle
21:30:00;590;Réelle
21:00:00;560;Réelle
20:30:00;640;Réelle
20:00:00;1584;Réelle
19:30:00;1862;Réelle
19:00:00;2088;Réelle
18:30:00;2584;Réelle
18:00:00;1372;Réelle
17:30:00;850;Réelle
17:00:00;746;Réelle
16:30:00;818;Réelle
16:00:00;852;Réelle
15:30:00;1122;Réelle
15:00:00;1914;Réelle
14:30:00;1676;Réelle
14:00:00;4732;Réelle
13:30:00;4080;Réelle
13:00:00;3334;Réelle
12:30:00;2170;Réelle
12:00:00;1132;Réelle
11:30:00;862;Réelle
11:00:00;202;Réelle
10:30:00;266;Réelle
10:00:00;402;Réelle
09:30:00;396;Réelle
09:00:00;972;Réelle
08:30:00;1182;Réelle
08:00:00;572;Réelle
07:30:00;782;Réelle
07:00:00;790;Réelle
06:30:00;662;Réelle
06:00:00;528;Réelle
05:30:00;1204;Réelle
05:00:00;504;Réelle
04:30:00;484;Réelle
04:00:00;648;Réelle
03:30:00;626;Réelle
03:00:00;828;Réelle
02:30:00;1674;Réelle
02:00:00;2288;Réelle
01:30:00;2982;Réelle
01:00:00;1312;Réelle
00:30:00;502;Réelle

19/02/2022;;
00:00:00;704;Réelle
23:30:00;770;Réelle
23:00:00;1182;Réelle
22:30:00;2196;Réelle
22:00:00;514;Réelle
21:30:00;286;Réelle
21:00:00;250;Réelle
20:30:00;296;Réelle
20:00:00;1432;Réelle
19:30:00;2172;Réelle
19:00:00;2812;Réelle
18:30:00;2746;Réelle
18:00:00;1582;Réelle
17:30:00;954;Réelle
17:00:00;774;Réelle
16:30:00;1466;Réelle
16:00:00;402;Réelle
15:30:00;776;Réelle
15:00:00;1512;Réelle
14:30:00;292;Réelle
14:00:00;644;Réelle
13:30:00;2980;Réelle
13:00:00;2762;Réelle
12:30:00;444;Réelle
12:00:00;836;Réelle
11:30:00;524;Réelle
11:00:00;664;Réelle
10:30:00;526;Réelle
10:00:00;732;Réelle
09:30:00;898;Réelle
09:00:00;1236;Réelle
08:30:00;1244;Réelle
08:00:00;770;Réelle
07:30:00;848;Réelle
07:00:00;956;Réelle
06:30:00;866;Réelle
06:00:00;714;Réelle
05:30:00;1388;Réelle
05:00:00;690;Réelle
04:30:00;646;Réelle
04:00:00;684;Réelle
03:30:00;652;Réelle
03:00:00;658;Réelle
