
Recapitulatif de mes puissances atteintes en W

Date et heure de releve par le distributeur;Puissance atteinte (W);Nature de la donnee
21:00:00;472;Reelle
20:30:00;538;Reelle
20:00:00;526;Reelle
19:30:00;732;Reelle
19:00:00;1368;Reelle
18:30:00;1590;Reelle
18:00:00;598;Reelle
17:30:00;436;Reelle
17:00:00;422;Reelle
16:30:00;424;Reelle
16:00:00;446;Reelle
15:30:00;432;Reelle
15:00:00;434;Reelle
14:30:00;522;Reelle
14:00:00;428;Reelle
13:30:00;912;Reelle
13:00:00;2754;Reelle
12:30:00;1238;Reelle
12:00:00;454;Reelle
11:30:00;432;Reelle
11:00:00;434;Reelle
10:30:00;514;Reelle
10:00:00;466;Reelle
09:30:00;532;Reelle
09:00:00;456;Reelle
08:30:00;468;Reelle
08:00:00;572;Reelle
07:30:00;716;Reelle
07:00:00;120;Reelle
06:30:00;48;Reelle
06:00:00;52;Reelle
05:30:00;52;Reelle
05:00:00;50;Reelle
04:30:00;52;Reelle
04:00:00;1126;Reelle
03:30:00;90;Reelle
03:00:00;756;Reelle
02:30:00;446;Reelle
02:00:00;52;Reelle
01:30:00;2342;Reelle
01:00:00;958;Reelle
00:30:00;50;Reelle

13/07/2021;;
00:00:00;50;Reelle
23:30:00;52;Reelle
23:00:00;50;Reelle
22:30:00;52;Reelle
22:00:00;50;Reelle
21:30:00;44;Reelle
21:00:00;40;Reelle
20:30:00;42;Reelle
20:00:00;26;Reelle
19:30:00;482;Reelle
19:00:00;34;Reelle
18:30:00;110;Reelle
18:00:00;292;Reelle
17:30:00;238;Reelle
17:00:00;210;Reelle
16:30:00;336;Reelle
16:00:00;360;Reelle
15:30:00;366;Reelle
15:00:00;372;Reelle
14:30:00;686;Reelle
14:00:00;400;Reelle
13:30:00;1164;Reelle
13:00:00;2988;Reelle
12:30:00;1572;Reelle
12:00:00;430;Reelle
11:30:00;592;Reelle
11:00:00;578;Reelle
10:30:00;634;Reelle
10:00:00;506;Reelle
09:30:00;746;Reelle
09:00:00;462;Reelle
08:30:00;562;Reelle
08:00:00;560;Reelle
07:30:00;132;Reelle
07:00:00;44;Reelle
06:30:00;48;Reelle
06:00:00;54;Reelle
05:30:00;50;Reelle
05:00:00;50;Reelle
04:30:00;52;Reelle
04:00:00;50;Reelle
03:30:00;52;Reelle
03:00:00;50;Reelle
02:30:00;50;Reelle
02:00:00;52;Reelle
01:30:00;2312;Reelle
01:00:00;944;Reelle
00:30:00;52;Reelle

12/07/2021;;
00:00:00;50;Reelle
23:30:00;52;Reelle
23:00:00;50;Reelle
22:30:00;52;Reelle
22:00:00;52;Reelle
21:30:00;48;Reelle
21:00:00;44;Reelle
20:30:00;96;Reelle
20:00:00;234;Reelle
19:30:00;450;Reelle
19:00:00;348;Reelle
18:30:00;354;Reelle
18:00:00;310;Reelle
17:30:00;390;Reelle
17:00:00;428;Reelle
16:30:00;420;Reelle
16:00:00;524;Reelle
15:30:00;754;Reelle
15:00:00;516;Reelle
14:30:00;434;Reelle
14:00:00;1402;Reelle
13:30:00;2114;Reelle
13:00:00;2678;Reelle
12:30:00;1478;Reelle
12:00:00;424;Reelle
11:30:00;420;Reelle
11:00:00;426;Reelle
10:30:00;436;Reelle
10:00:00;450;Reelle
09:30:00;514;Reelle
09:00:00;470;Reelle
08:30:00;468;Reelle
08:00:00;608;Reelle
07:30:00;562;Reelle
07:00:00;40;Reelle
06:30:00;48;Reelle
06:00:00;52;Reelle
05:30:00;52;Reelle
05:00:00;50;Reelle
04:30:00;52;Reelle
04:00:00;118;Reelle
03:30:00;148;Reelle
03:00:00;584;Reelle
02:30:00;898;Reelle
02:00:00;292;Reelle
01:30:00;2680;Reelle
01:00:00;924;Reelle
00:30:00;50;Reelle

11/07/2021;;
00:00:00;50;Reelle
23:30:00;52;Reelle
23:00:00;50;Reelle
22:30:00;52;Reelle
22:00:00;48;Reelle
21:30:00;42;Reelle
21:00:00;36;Reelle
20:30:00;0;Reelle
20:00:00;22;Reelle
19:30:00;0;Reelle
19:00:00;0;Reelle
18:30:00;0;Reelle
18:00:00;0;Reelle
17:30:00;6;Reelle
17:00:00;32;Reelle
16:30:00;32;Reelle
16:00:00;28;Reelle
15:30:00;150;Reelle
15:00:00;152;Reelle
14:30:00;308;Reelle
14:00:00;320;Reelle
13:30:00;360;Reelle
13:00:00;1060;Reelle
12:30:00;718;Reelle
12:00:00;372;Reelle
11:30:00;396;Reelle
11:00:00;426;Reelle
10:30:00;380;Reelle
10:00:00;448;Reelle
09:30:00;172;Reelle
09:00:00;196;Reelle
08:30:00;36;Reelle
08:00:00;40;Reelle
07:30:00;40;Reelle
07:00:00;40;Reelle
06:30:00;48;Reelle
06:00:00;52;Reelle
05:30:00;52;Reelle
05:00:00;50;Reelle
04:30:00;50;Reelle
04:00:00;52;Reelle
03:30:00;50;Reelle
03:00:00;52;Reelle
02:30:00;50;Reelle
02:00:00;636;Reelle
01:30:00;2678;Reelle
01:00:00;944;Reelle
00:30:00;50;Reelle

10/07/2021;;
00:00:00;52;Reelle
00:00:00;52;Reelle
23:30:00;50;Reelle
23:30:00;50;Reelle
23:00:00;52;Reelle
23:00:00;52;Reelle
22:30:00;52;Reelle
22:30:00;52;Reelle
22:00:00;46;Reelle
22:00:00;46;Reelle
21:30:00;42;Reelle
21:30:00;42;Reelle
21:00:00;80;Reelle
21:00:00;80;Reelle
20:30:00;866;Reelle
20:30:00;866;Reelle
20:00:00;906;Reelle
20:00:00;906;Reelle
19:30:00;342;Reelle
19:30:00;342;Reelle
19:00:00;372;Reelle
19:00:00;372;Reelle
18:30:00;390;Reelle
18:30:00;390;Reelle
18:00:00;526;Reelle
18:00:00;526;Reelle
17:30:00;406;Reelle
17:30:00;406;Reelle
17:00:00;410;Reelle
17:00:00;410;Reelle
16:30:00;436;Reelle
16:30:00;436;Reelle
16:00:00;406;Reelle
16:00:00;406;Reelle
15:30:00;1388;Reelle
15:30:00;1388;Reelle
15:00:00;428;Reelle
15:00:00;428;Reelle
14:30:00;1082;Reelle
14:30:00;1082;Reelle
14:00:00;834;Reelle
14:00:00;834;Reelle
13:30:00;1784;Reelle
13:30:00;1784;Reelle
13:00:00;2838;Reelle
13:00:00;2838;Reelle
12:30:00;1996;Reelle
12:30:00;1996;Reelle
12:00:00;372;Reelle
12:00:00;372;Reelle
11:30:00;370;Reelle
11:30:00;370;Reelle
11:00:00;384;Reelle
11:00:00;384;Reelle
10:30:00;378;Reelle
10:30:00;378;Reelle
10:00:00;412;Reelle
10:00:00;412;Reelle
09:30:00;544;Reelle
09:30:00;544;Reelle
09:00:00;34;Reelle
09:00:00;34;Reelle
08:30:00;40;Reelle
08:30:00;40;Reelle
08:00:00;42;Reelle
08:00:00;42;Reelle
07:30:00;40;Reelle
07:30:00;40;Reelle
07:00:00;42;Reelle
07:00:00;42;Reelle
06:30:00;44;Reelle
06:30:00;44;Reelle
06:00:00;52;Reelle
06:00:00;52;Reelle
05:30:00;52;Reelle
05:30:00;52;Reelle
05:00:00;50;Reelle
05:00:00;50;Reelle
04:30:00;52;Reelle
04:30:00;52;Reelle
04:00:00;50;Reelle
04:00:00;50;Reelle
03:30:00;52;Reelle
03:30:00;52;Reelle
03:00:00;50;Reelle
03:00:00;50;Reelle
02:30:00;50;Reelle
02:30:00;50;Reelle
02:00:00;82;Reelle
02:00:00;82;Reelle
01:30:00;2738;Reelle
01:30:00;2738;Reelle
01:00:00;964;Reelle
01:00:00;964;Reelle
00:30:00;50;Reelle
00:30:00;50;Reelle

09/07/2021;;
00:00:00;50;Reelle
23:30:00;52;Reelle
23:00:00;50;Reelle
22:30:00;268;Reelle
22:00:00;48;Reelle
21:30:00;40;Reelle
21:00:00;38;Reelle
20:30:00;0;Reelle
20:00:00;0;Reelle
19:30:00;986;Reelle
19:00:00;86;Reelle
18:30:00;0;Reelle
18:00:00;0;Reelle
17:30:00;186;Reelle
17:00:00;814;Reelle
16:30:00;294;Reelle
16:00:00;330;Reelle
15:30:00;266;Reelle
15:00:00;500;Reelle
14:30:00;1534;Reelle
14:00:00;328;Reelle
13:30:00;2850;Reelle
13:00:00;2948;Reelle
12:30:00;1464;Reelle
12:00:00;1370;Reelle
11:30:00;428;Reelle
11:00:00;440;Reelle
10:30:00;442;Reelle
10:00:00;582;Reelle
09:30:00;558;Reelle
09:00:00;480;Reelle
08:30:00;470;Reelle
08:00:00;582;Reelle
07:30:00;678;Reelle
07:00:00;292;Reelle
06:30:00;46;Reelle
06:00:00;52;Reelle
05:30:00;52;Reelle
05:00:00;50;Reelle
04:30:00;52;Reelle
04:00:00;50;Reelle
03:30:00;50;Reelle
03:00:00;52;Reelle
02:30:00;116;Reelle
02:00:00;1020;Reelle
01:30:00;2086;Reelle
01:00:00;966;Reelle
00:30:00;50;Reelle

08/07/2021;;
00:00:00;52;Reelle
23:30:00;50;Reelle
23:00:00;50;Reelle
22:30:00;52;Reelle
22:00:00;46;Reelle
21:30:00;42;Reelle
21:00:00;18;Reelle
20:30:00;0;Reelle
20:00:00;0;Reelle
19:30:00;0;Reelle
19:00:00;32;Reelle
18:30:00;22;Reelle
18:00:00;36;Reelle
17:30:00;34;Reelle
17:00:00;4;Reelle
16:30:00;114;Reelle
16:00:00;160;Reelle
15:30:00;238;Reelle
15:00:00;366;Reelle
14:30:00;354;Reelle
14:00:00;420;Reelle
13:30:00;882;Reelle
13:00:00;2022;Reelle
12:30:00;1062;Reelle
12:00:00;566;Reelle
11:30:00;696;Reelle
11:00:00;350;Reelle
10:30:00;420;Reelle
10:00:00;430;Reelle
09:30:00;510;Reelle
09:00:00;606;Reelle
08:30:00;524;Reelle
08:00:00;636;Reelle
07:30:00;728;Reelle
07:00:00;532;Reelle
06:30:00;388;Reelle
06:00:00;348;Reelle
05:30:00;384;Reelle
05:00:00;294;Reelle
04:30:00;310;Reelle
04:00:00;296;Reelle
03:30:00;316;Reelle
03:00:00;120;Reelle
02:30:00;50;Reelle
02:00:00;1008;Reelle
01:30:00;2632;Reelle
01:00:00;1394;Reelle
00:30:00;384;Reelle

07/07/2021;;
00:00:00;50;Reelle
23:30:00;54;Reelle
23:00:00;56;Reelle
22:30:00;56;Reelle
22:00:00;48;Reelle
21:30:00;40;Reelle
21:00:00;34;Reelle
20:30:00;10;Reelle
20:00:00;482;Reelle
19:30:00;50;Reelle
19:00:00;0;Reelle
18:30:00;18;Reelle
18:00:00;8;Reelle
17:30:00;0;Reelle
17:00:00;0;Reelle
16:30:00;0;Reelle
16:00:00;186;Reelle
15:30:00;310;Reelle
15:00:00;316;Reelle
14:30:00;312;Reelle
14:00:00;578;Reelle
13:30:00;872;Reelle
13:00:00;1506;Reelle
12:30:00;1188;Reelle
12:00:00;210;Reelle
11:30:00;380;Reelle
11:00:00;352;Reelle
10:30:00;408;Reelle
10:00:00;436;Reelle
09:30:00;540;Reelle
09:00:00;490;Reelle
08:30:00;486;Reelle
08:00:00;536;Reelle
07:30:00;670;Reelle
07:00:00;284;Reelle
06:30:00;44;Reelle
06:00:00;50;Reelle
05:30:00;52;Reelle
05:00:00;50;Reelle
04:30:00;52;Reelle
04:00:00;50;Reelle
03:30:00;52;Reelle
03:00:00;50;Reelle
02:30:00;1132;Reelle
02:00:00;52;Reelle
01:30:00;2956;Reelle
01:00:00;1320;Reelle
00:30:00;50;Reelle

06/07/2021;;
00:00:00;52;Reelle
00:00:00;52;Reelle
23:30:00;50;Reelle
23:30:00;50;Reelle
23:00:00;50;Reelle
23:00:00;50;Reelle
22:30:00;54;Reelle
22:30:00;54;Reelle
22:00:00;50;Reelle
22:00:00;50;Reelle
21:30:00;40;Reelle
21:30:00;40;Reelle
21:00:00;42;Reelle
21:00:00;42;Reelle
20:30:00;12;Reelle
20:30:00;12;Reelle
20:00:00;0;Reelle
20:00:00;0;Reelle
19:30:00;2;Reelle
19:30:00;2;Reelle
19:00:00;0;Reelle
19:00:00;0;Reelle
18:30:00;0;Reelle
18:30:00;0;Reelle
18:00:00;0;Reelle
18:00:00;0;Reelle
17:30:00;0;Reelle
17:30:00;0;Reelle
17:00:00;0;Reelle
17:00:00;0;Reelle
16:30:00;0;Reelle
16:30:00;0;Reelle
16:00:00;0;Reelle
16:00:00;0;Reelle
15:30:00;2;Reelle
15:30:00;2;Reelle
15:00:00;32;Reelle
15:00:00;32;Reelle
14:30:00;0;Reelle
14:30:00;0;Reelle
14:00:00;0;Reelle
14:00:00;0;Reelle
13:30:00;116;Reelle
13:30:00;116;Reelle
13:00:00;2660;Reelle
13:00:00;2660;Reelle
12:30:00;894;Reelle
12:30:00;894;Reelle
12:00:00;0;Reelle
12:00:00;0;Reelle
11:30:00;0;Reelle
11:30:00;0;Reelle
11:00:00;0;Reelle
11:00:00;0;Reelle
10:30:00;26;Reelle
10:30:00;26;Reelle
10:00:00;32;Reelle
10:00:00;32;Reelle
09:30:00;34;Reelle
09:30:00;34;Reelle
09:00:00;40;Reelle
09:00:00;40;Reelle
08:30:00;40;Reelle
08:30:00;40;Reelle
08:00:00;274;Reelle
08:00:00;274;Reelle
07:30:00;98;Reelle
07:30:00;98;Reelle
07:00:00;44;Reelle
07:00:00;44;Reelle
06:30:00;50;Reelle
06:30:00;50;Reelle
06:00:00;52;Reelle
06:00:00;52;Reelle
05:30:00;52;Reelle
05:30:00;52;Reelle
05:00:00;52;Reelle
05:00:00;52;Reelle
04:30:00;50;Reelle
04:30:00;50;Reelle
04:00:00;52;Reelle
04:00:00;52;Reelle
03:30:00;204;Reelle
03:30:00;204;Reelle
03:00:00;326;Reelle
03:00:00;326;Reelle
02:30:00;316;Reelle
02:30:00;316;Reelle
02:00:00;338;Reelle
02:00:00;338;Reelle
01:30:00;2518;Reelle
01:30:00;2518;Reelle
01:00:00;1160;Reelle
01:00:00;1160;Reelle
00:30:00;310;Reelle
00:30:00;310;Reelle

05/07/2021;;
00:00:00;374;Reelle
23:30:00;438;Reelle
23:00:00;676;Reelle
22:30:00;900;Reelle
22:00:00;960;Reelle
21:30:00;368;Reelle
21:00:00;442;Reelle
20:30:00;618;Reelle
20:00:00;698;Reelle
19:30:00;1162;Reelle
19:00:00;1104;Reelle
18:30:00;798;Reelle
18:00:00;952;Reelle
17:30:00;508;Reelle
17:00:00;686;Reelle
16:30:00;418;Reelle
16:00:00;488;Reelle
15:30:00;184;Reelle
15:00:00;350;Reelle
14:30:00;346;Reelle
14:00:00;1798;Reelle
13:30:00;2208;Reelle
13:00:00;1632;Reelle
12:30:00;522;Reelle
12:00:00;362;Reelle
11:30:00;574;Reelle
11:00:00;416;Reelle
10:30:00;432;Reelle
10:00:00;442;Reelle
09:30:00;452;Reelle
09:00:00;526;Reelle
08:30:00;540;Reelle
08:00:00;692;Reelle
07:30:00;914;Reelle
07:00:00;40;Reelle
06:30:00;50;Reelle
06:00:00;52;Reelle
05:30:00;50;Reelle
05:00:00;52;Reelle
04:30:00;50;Reelle
04:00:00;122;Reelle
03:30:00;320;Reelle
03:00:00;648;Reelle
02:30:00;1580;Reelle
02:00:00;1542;Reelle
01:30:00;2402;Reelle
01:00:00;940;Reelle
00:30:00;52;Reelle

04/07/2021;;
00:00:00;50;Reelle
00:00:00;50;Reelle
23:30:00;52;Reelle
23:30:00;52;Reelle
23:00:00;50;Reelle
23:00:00;50;Reelle
22:30:00;52;Reelle
22:30:00;52;Reelle
22:00:00;44;Reelle
22:00:00;44;Reelle
21:30:00;40;Reelle
21:30:00;40;Reelle
21:00:00;34;Reelle
21:00:00;34;Reelle
20:30:00;410;Reelle
20:30:00;410;Reelle
20:00:00;34;Reelle
20:00:00;34;Reelle
19:30:00;0;Reelle
19:30:00;0;Reelle
19:00:00;10;Reelle
19:00:00;10;Reelle
18:30:00;4;Reelle
18:30:00;4;Reelle
18:00:00;272;Reelle
18:00:00;272;Reelle
17:30:00;176;Reelle
17:30:00;176;Reelle
17:00:00;204;Reelle
17:00:00;204;Reelle
16:30:00;302;Reelle
16:30:00;302;Reelle
16:00:00;352;Reelle
16:00:00;352;Reelle
15:30:00;388;Reelle
15:30:00;388;Reelle
15:00:00;366;Reelle
15:00:00;366;Reelle
14:30:00;376;Reelle
14:30:00;376;Reelle
14:00:00;862;Reelle
14:00:00;862;Reelle
13:30:00;3182;Reelle
13:30:00;3182;Reelle
13:00:00;3796;Reelle
13:00:00;3796;Reelle
12:30:00;1434;Reelle
12:30:00;1434;Reelle
12:00:00;894;Reelle
12:00:00;894;Reelle
11:30:00;622;Reelle
11:30:00;622;Reelle
11:00:00;800;Reelle
11:00:00;800;Reelle
10:30:00;1034;Reelle
10:30:00;1034;Reelle
10:00:00;422;Reelle
10:00:00;422;Reelle
09:30:00;822;Reelle
09:30:00;822;Reelle
09:00:00;840;Reelle
09:00:00;840;Reelle
08:30:00;430;Reelle
08:30:00;430;Reelle
08:00:00;518;Reelle
08:00:00;518;Reelle
07:30:00;770;Reelle
07:30:00;770;Reelle
07:00:00;684;Reelle
07:00:00;684;Reelle
06:30:00;952;Reelle
06:30:00;952;Reelle
06:00:00;822;Reelle
06:00:00;822;Reelle
05:30:00;650;Reelle
05:30:00;650;Reelle
05:00:00;908;Reelle
05:00:00;908;Reelle
04:30:00;980;Reelle
04:30:00;980;Reelle
04:00:00;788;Reelle
04:00:00;788;Reelle
03:30:00;1148;Reelle
03:30:00;1148;Reelle
03:00:00;252;Reelle
03:00:00;252;Reelle
02:30:00;50;Reelle
02:30:00;50;Reelle
02:00:00;52;Reelle
02:00:00;52;Reelle
01:30:00;1938;Reelle
01:30:00;1938;Reelle
01:00:00;964;Reelle
01:00:00;964;Reelle
00:30:00;52;Reelle
00:30:00;52;Reelle

03/07/2021;;
00:00:00;50;Reelle
23:30:00;52;Reelle
23:00:00;50;Reelle
22:30:00;52;Reelle
22:00:00;44;Reelle
21:30:00;42;Reelle
21:00:00;202;Reelle
20:30:00;1882;Reelle
20:00:00;38;Reelle
19:30:00;24;Reelle
19:00:00;22;Reelle
18:30:00;30;Reelle
18:00:00;34;Reelle
17:30:00;12;Reelle
17:00:00;122;Reelle
16:30:00;164;Reelle
16:00:00;330;Reelle
15:30:00;350;Reelle
15:00:00;378;Reelle
14:30:00;360;Reelle
14:00:00;1502;Reelle
13:30:00;2358;Reelle
13:00:00;3018;Reelle
12:30:00;1948;Reelle
12:00:00;604;Reelle
11:30:00;306;Reelle
11:00:00;396;Reelle
10:30:00;418;Reelle
10:00:00;618;Reelle
09:30:00;788;Reelle
09:00:00;598;Reelle
08:30:00;448;Reelle
08:00:00;420;Reelle
07:30:00;460;Reelle
07:00:00;172;Reelle
06:30:00;44;Reelle
06:00:00;50;Reelle
05:30:00;1166;Reelle
05:00:00;50;Reelle
04:30:00;858;Reelle
04:00:00;414;Reelle
03:30:00;50;Reelle
03:00:00;52;Reelle
02:30:00;50;Reelle
02:00:00;52;Reelle
01:30:00;2494;Reelle
01:00:00;958;Reelle
00:30:00;50;Reelle

02/07/2021;;
00:00:00;52;Reelle
23:30:00;50;Reelle
23:00:00;52;Reelle
22:30:00;52;Reelle
22:00:00;46;Reelle
21:30:00;40;Reelle
21:00:00;40;Reelle
20:30:00;16;Reelle
20:00:00;1142;Reelle
19:30:00;410;Reelle
19:00:00;2;Reelle
18:30:00;0;Reelle
18:00:00;6;Reelle
17:30:00;0;Reelle
17:00:00;4;Reelle
16:30:00;32;Reelle
16:00:00;28;Reelle
15:30:00;0;Reelle
15:00:00;0;Reelle
14:30:00;10;Reelle
14:00:00;168;Reelle
13:30:00;380;Reelle
13:00:00;1392;Reelle
12:30:00;614;Reelle
12:00:00;360;Reelle
11:30:00;368;Reelle
11:00:00;392;Reelle
10:30:00;410;Reelle
10:00:00;422;Reelle
09:30:00;454;Reelle
09:00:00;476;Reelle
08:30:00;540;Reelle
08:00:00;216;Reelle
07:30:00;40;Reelle
07:00:00;42;Reelle
06:30:00;44;Reelle
06:00:00;52;Reelle
05:30:00;52;Reelle
05:00:00;50;Reelle
04:30:00;52;Reelle
04:00:00;50;Reelle
03:30:00;52;Reelle
03:00:00;50;Reelle
02:30:00;52;Reelle
02:00:00;50;Reelle
01:30:00;2226;Reelle
01:00:00;928;Reelle
00:30:00;52;Reelle

01/07/2021;;
00:00:00;50;Reelle
23:30:00;52;Reelle
23:00:00;50;Reelle
22:30:00;52;Reelle
22:00:00;104;Reelle
21:30:00;40;Reelle
21:00:00;34;Reelle
20:30:00;20;Reelle
20:00:00;0;Reelle
19:30:00;0;Reelle
19:00:00;0;Reelle
18:30:00;0;Reelle
18:00:00;6;Reelle
17:30:00;0;Reelle
17:00:00;0;Reelle
16:30:00;0;Reelle
16:00:00;0;Reelle
15:30:00;0;Reelle
15:00:00;0;Reelle
14:30:00;0;Reelle
14:00:00;0;Reelle
13:30:00;26;Reelle
13:00:00;2882;Reelle
12:30:00;1130;Reelle
12:00:00;0;Reelle
11:30:00;0;Reelle
11:00:00;0;Reelle
10:30:00;0;Reelle
10:00:00;0;Reelle
09:30:00;0;Reelle
09:00:00;0;Reelle
08:30:00;114;Reelle
08:00:00;74;Reelle
07:30:00;78;Reelle
07:00:00;154;Reelle
06:30:00;168;Reelle
06:00:00;170;Reelle
05:30:00;164;Reelle
05:00:00;174;Reelle
04:30:00;906;Reelle
04:00:00;244;Reelle
03:30:00;736;Reelle
03:00:00;854;Reelle
02:30:00;176;Reelle
02:00:00;656;Reelle
01:30:00;1290;Reelle
01:00:00;568;Reelle
00:30:00;370;Reelle

30/06/2021;;
00:00:00;392;Reelle
23:30:00;452;Reelle
23:00:00;678;Reelle
22:30:00;854;Reelle
22:00:00;952;Reelle
21:30:00;430;Reelle
21:00:00;344;Reelle
20:30:00;352;Reelle
20:00:00;410;Reelle
19:30:00;1088;Reelle
19:00:00;1220;Reelle
18:30:00;386;Reelle
18:00:00;650;Reelle
17:30:00;374;Reelle
17:00:00;352;Reelle
16:30:00;352;Reelle
16:00:00;352;Reelle
15:30:00;362;Reelle
15:00:00;368;Reelle
14:30:00;374;Reelle
14:00:00;392;Reelle
13:30:00;1100;Reelle
13:00:00;2610;Reelle
12:30:00;1620;Reelle
12:00:00;1014;Reelle
11:30:00;644;Reelle
11:00:00;392;Reelle
10:30:00;404;Reelle
10:00:00;394;Reelle
09:30:00;536;Reelle
09:00:00;416;Reelle
08:30:00;390;Reelle
08:00:00;696;Reelle
07:30:00;950;Reelle
07:00:00;538;Reelle
06:30:00;340;Reelle
06:00:00;394;Reelle
05:30:00;360;Reelle
05:00:00;336;Reelle
04:30:00;348;Reelle
04:00:00;346;Reelle
03:30:00;336;Reelle
03:00:00;340;Reelle
02:30:00;326;Reelle
02:00:00;346;Reelle
01:30:00;2254;Reelle
01:00:00;1172;Reelle
00:30:00;256;Reelle

29/06/2021;;
00:00:00;52;Reelle
00:00:00;52;Reelle
23:30:00;50;Reelle
23:30:00;50;Reelle
23:00:00;52;Reelle
23:00:00;52;Reelle
22:30:00;52;Reelle
22:30:00;52;Reelle
22:00:00;52;Reelle
22:00:00;52;Reelle
21:30:00;50;Reelle
21:30:00;50;Reelle
21:00:00;42;Reelle
21:00:00;42;Reelle
20:30:00;42;Reelle
20:30:00;42;Reelle
20:00:00;60;Reelle
20:00:00;60;Reelle
19:30:00;38;Reelle
19:30:00;38;Reelle
19:00:00;86;Reelle
19:00:00;86;Reelle
18:30:00;42;Reelle
18:30:00;42;Reelle
18:00:00;10;Reelle
18:00:00;10;Reelle
17:30:00;0;Reelle
17:30:00;0;Reelle
17:00:00;0;Reelle
17:00:00;0;Reelle
16:30:00;0;Reelle
16:30:00;0;Reelle
16:00:00;0;Reelle
16:00:00;0;Reelle
15:30:00;354;Reelle
15:30:00;354;Reelle
15:00:00;0;Reelle
15:00:00;0;Reelle
14:30:00;556;Reelle
14:30:00;556;Reelle
14:00:00;662;Reelle
14:00:00;662;Reelle
13:30:00;550;Reelle
13:30:00;550;Reelle
13:00:00;1442;Reelle
13:00:00;1442;Reelle
12:30:00;858;Reelle
12:30:00;858;Reelle
12:00:00;346;Reelle
12:00:00;346;Reelle
11:30:00;358;Reelle
11:30:00;358;Reelle
11:00:00;370;Reelle
11:00:00;370;Reelle
10:30:00;378;Reelle
10:30:00;378;Reelle
10:00:00;378;Reelle
10:00:00;378;Reelle
09:30:00;412;Reelle
09:30:00;412;Reelle
09:00:00;384;Reelle
09:00:00;384;Reelle
08:30:00;476;Reelle
08:30:00;476;Reelle
08:00:00;474;Reelle
08:00:00;474;Reelle
07:30:00;664;Reelle
07:30:00;664;Reelle
07:00:00;510;Reelle
07:00:00;510;Reelle
06:30:00;344;Reelle
06:30:00;344;Reelle
06:00:00;364;Reelle
06:00:00;364;Reelle
05:30:00;376;Reelle
05:30:00;376;Reelle
05:00:00;348;Reelle
05:00:00;348;Reelle
04:30:00;342;Reelle
04:30:00;342;Reelle
04:00:00;354;Reelle
04:00:00;354;Reelle
03:30:00;346;Reelle
03:30:00;346;Reelle
03:00:00;338;Reelle
03:00:00;338;Reelle
02:30:00;348;Reelle
02:30:00;348;Reelle
02:00:00;330;Reelle
02:00:00;330;Reelle
01:30:00;2492;Reelle
01:30:00;2492;Reelle
01:00:00;1186;Reelle
01:00:00;1186;Reelle
00:30:00;634;Reelle
00:30:00;634;Reelle

28/06/2021;;
00:00:00;1160;Reelle
23:30:00;64;Reelle
23:00:00;54;Reelle
22:30:00;54;Reelle
22:00:00;50;Reelle
21:30:00;48;Reelle
21:00:00;4;Reelle
20:30:00;0;Reelle
20:00:00;0;Reelle
19:30:00;0;Reelle
19:00:00;8;Reelle
18:30:00;8;Reelle
18:00:00;0;Reelle
17:30:00;0;Reelle
17:00:00;238;Reelle
16:30:00;290;Reelle
16:00:00;294;Reelle
15:30:00;318;Reelle
15:00:00;344;Reelle
14:30:00;822;Reelle
14:00:00;744;Reelle
13:30:00;2396;Reelle
13:00:00;2808;Reelle
12:30:00;2008;Reelle
12:00:00;674;Reelle
11:30:00;396;Reelle
11:00:00;402;Reelle
10:30:00;406;Reelle
10:00:00;410;Reelle
09:30:00;410;Reelle
09:00:00;464;Reelle
08:30:00;460;Reelle
08:00:00;584;Reelle
07:30:00;684;Reelle
07:00:00;544;Reelle
06:30:00;92;Reelle
06:00:00;52;Reelle
05:30:00;52;Reelle
05:00:00;50;Reelle
04:30:00;172;Reelle
04:00:00;1028;Reelle
03:30:00;232;Reelle
03:00:00;624;Reelle
02:30:00;50;Reelle
02:00:00;472;Reelle
01:30:00;2692;Reelle
01:00:00;940;Reelle
00:30:00;50;Reelle

27/06/2021;;
00:00:00;50;Reelle
23:30:00;52;Reelle
23:00:00;50;Reelle
22:30:00;52;Reelle
22:00:00;50;Reelle
21:30:00;42;Reelle
21:00:00;42;Reelle
20:30:00;42;Reelle
20:00:00;38;Reelle
19:30:00;28;Reelle
19:00:00;40;Reelle
18:30:00;290;Reelle
18:00:00;350;Reelle
17:30:00;316;Reelle
17:00:00;340;Reelle
16:30:00;446;Reelle
16:00:00;454;Reelle
15:30:00;806;Reelle
15:00:00;304;Reelle
14:30:00;352;Reelle
14:00:00;280;Reelle
13:30:00;642;Reelle
13:00:00;3302;Reelle
12:30:00;2156;Reelle
12:00:00;440;Reelle
11:30:00;388;Reelle
11:00:00;404;Reelle
10:30:00;502;Reelle
10:00:00;414;Reelle
09:30:00;696;Reelle
09:00:00;692;Reelle
08:30:00;406;Reelle
08:00:00;410;Reelle
07:30:00;414;Reelle
07:00:00;420;Reelle
06:30:00;380;Reelle
06:00:00;452;Reelle
05:30:00;406;Reelle
05:00:00;52;Reelle
04:30:00;810;Reelle
04:00:00;120;Reelle
03:30:00;1098;Reelle
03:00:00;1178;Reelle
02:30:00;52;Reelle
02:00:00;392;Reelle
01:30:00;2706;Reelle
01:00:00;946;Reelle
00:30:00;52;Reelle

26/06/2021;;
